region,year,month,extent_km2,frac
Bering,2021,10,8541.643,0.008
Bering,2021,11,121335.125,0.114
Bering,2021,12,360205.99,0.34
Bering,2022,1,651717.22,0.614
Bering,2022,2,779385.402,0.735
Bering,2022,3,710314.085,0.67
Bering,2022,4,578635.421,0.545
Bering,2022,5,199031.792,0.188
Bering,2022,6,43795.314,0.041
Bering,2022,7,3015.211,0.003
Bering,2022,8,0.0,0.0
Bering,2022,9,1206.623,0.001
Bering,2022,10,8506.979,0.008
Bering,2022,11,41065.748,0.039
Bering,2022,12,169363.165,0.16
Bering,2023,1,534610.308,0.504
Bering,2023,2,633649.52,0.597
Bering,2023,3,609995.937,0.575
Bering,2023,4,553108.87,0.521
Bering,2023,5,305257.314,0.288
Bering,2023,6,35855.578,0.034
Bering,2023,7,2800.159,0.003
Bering,2023,8,0.0,0.0
Bering,2023,9,703.175,0.001
Bering,2023,10,11639.667,0.011
Bering,2023,11,30145.289,0.028
Bering,2023,12,256080.909,0.241
Bering,2024,1,500576.859,0.472
Bering,2024,2,628032.836,0.592
Bering,2024,3,691798.152,0.652
Bering,2024,4,603555.891,0.569
Bering,2024,5,297709.941,0.281
Bering,2024,6,50355.63,0.047
Bering,2024,7,3269.352,0.003
Bering,2024,8,0.0,0.0
Bering,2024,9,865.742,0.001
Bering,2024,10,15438.271,0.015
Bering,2024,11,42478.951,0.04
Bering,2024,12,192406.936,0.181
Bering,2025,1,441958.232,0.417
Bering,2025,2,474600.145,0.447
Bering,2025,3,619435.812,0.584
Bering,2025,4,582150.128,0.549
Bering,2025,5,224832.856,0.212
Bering,2025,6,23501.667,0.022
Bering,2025,7,3199.332,0.003
Bering,2025,8,2480.395,0.002
Bering,2025,9,80.643,0.0
Bering,2025,10,9427.816,0.009
Bering,2025,11,43568.985,0.041
Bering,2025,12,245617.469,0.232
Bering,2026,1,512951.892,0.484
Bering,2026,2,639639.694,0.603
Bering,2026,3,829751.804,0.782
Bering,2026,4,663039.781,0.625
Bering,2026,5,213083.685,0.201
Bering,2026,6,12093.871,0.011
Bering,2026,7,3405.17,0.003
Bering,2026,8,2365.173,0.002
CanadianArchipelago,1978,11,761228.252,1.0
CanadianArchipelago,1978,12,761228.252,1.0
CanadianArchipelago,1979,1,761228.252,1.0
CanadianArchipelago,1979,2,761228.252,1.0
CanadianArchipelago,1979,3,761228.252,1.0
CanadianArchipelago,1979,4,761228.252,1.0
CanadianArchipelago,1979,5,761228.252,1.0
CanadianArchipelago,1979,6,757737.899,0.995
CanadianArchipelago,1979,7,727128.34,0.955
CanadianArchipelago,1979,8,662072.567,0.87
CanadianArchipelago,1979,9,613974.592,0.807
CanadianArchipelago,1979,10,715910.089,0.94
CanadianArchipelago,1979,11,761228.252,1.0
CanadianArchipelago,1979,12,761228.252,1.0
CanadianArchipelago,1980,1,761228.252,1.0
CanadianArchipelago,1980,2,761228.252,1.0
CanadianArchipelago,1980,3,761228.252,1.0
CanadianArchipelago,1980,4,761228.252,1.0
CanadianArchipelago,1980,5,761228.252,1.0
CanadianArchipelago,1980,6,744338.504,0.978
CanadianArchipelago,1980,7,709141.539,0.932
CanadianArchipelago,1980,8,517089.783,0.679
CanadianArchipelago,1980,9,528541.73,0.694
CanadianArchipelago,1980,10,672150.264,0.883
CanadianArchipelago,1980,11,761228.252,1.0
CanadianArchipelago,1980,12,761228.252,1.0
CanadianArchipelago,1981,1,761228.252,1.0
CanadianArchipelago,1981,2,761228.252,1.0
CanadianArchipelago,1981,3,761228.252,1.0
CanadianArchipelago,1981,4,761186.708,1.0
CanadianArchipelago,1981,5,759628.421,0.998
CanadianArchipelago,1981,6,728186.307,0.957
CanadianArchipelago,1981,7,649941.075,0.854
CanadianArchipelago,1981,8,424415.828,0.558
CanadianArchipelago,1981,9,329522.757,0.433
CanadianArchipelago,1981,10,603717.68,0.793
CanadianArchipelago,1981,11,760322.281,0.999
CanadianArchipelago,1981,12,761228.252,1.0
CanadianArchipelago,1982,1,761228.252,1.0
CanadianArchipelago,1982,2,761228.252,1.0
CanadianArchipelago,1982,3,761106.803,1.0
CanadianArchipelago,1982,4,761228.252,1.0
CanadianArchipelago,1982,5,761104.232,1.0
CanadianArchipelago,1982,6,748703.185,0.984
CanadianArchipelago,1982,7,705948.361,0.927
CanadianArchipelago,1982,8,528546.637,0.694
CanadianArchipelago,1982,9,482702.076,0.634
CanadianArchipelago,1982,10,702776.909,0.923
CanadianArchipelago,1982,11,761145.462,1.0
CanadianArchipelago,1982,12,761228.252,1.0
CanadianArchipelago,1983,1,761228.252,1.0
CanadianArchipelago,1983,2,761228.252,1.0
CanadianArchipelago,1983,3,761228.252,1.0
CanadianArchipelago,1983,4,761228.252,1.0
CanadianArchipelago,1983,5,761228.252,1.0
CanadianArchipelago,1983,6,751787.399,0.988
CanadianArchipelago,1983,7,741155.318,0.974
CanadianArchipelago,1983,8,544081.333,0.715
CanadianArchipelago,1983,9,388457.853,0.51
CanadianArchipelago,1983,10,680511.485,0.894
CanadianArchipelago,1983,11,760937.346,1.0
CanadianArchipelago,1983,12,761228.252,1.0
CanadianArchipelago,1984,1,761228.252,1.0
CanadianArchipelago,1984,2,761228.252,1.0
CanadianArchipelago,1984,3,761228.252,1.0
CanadianArchipelago,1984,4,761228.252,1.0
CanadianArchipelago,1984,5,760909.107,1.0
CanadianArchipelago,1984,6,750149.758,0.985
CanadianArchipelago,1984,7,693523.463,0.911
CanadianArchipelago,1984,8,482603.532,0.634
CanadianArchipelago,1984,9,408792.935,0.537
CanadianArchipelago,1984,10,679533.728,0.893
CanadianArchipelago,1984,11,761228.252,1.0
CanadianArchipelago,1984,12,761106.554,1.0
CanadianArchipelago,1985,1,761228.252,1.0
CanadianArchipelago,1985,2,761228.252,1.0
CanadianArchipelago,1985,3,761228.252,1.0
CanadianArchipelago,1985,4,761185.697,1.0
CanadianArchipelago,1985,5,761056.744,1.0
CanadianArchipelago,1985,6,745829.487,0.98
CanadianArchipelago,1985,7,673889.127,0.885
CanadianArchipelago,1985,8,471457.417,0.619
CanadianArchipelago,1985,9,365536.415,0.48
CanadianArchipelago,1985,10,684036.609,0.899
CanadianArchipelago,1985,11,761228.252,1.0
CanadianArchipelago,1985,12,761228.252,1.0
CanadianArchipelago,1986,1,761228.252,1.0
CanadianArchipelago,1986,2,761228.252,1.0
CanadianArchipelago,1986,3,761228.252,1.0
CanadianArchipelago,1986,4,761228.252,1.0
CanadianArchipelago,1986,5,760949.64,1.0
CanadianArchipelago,1986,6,747838.919,0.982
CanadianArchipelago,1986,7,701515.762,0.922
CanadianArchipelago,1986,8,628254.921,0.825
CanadianArchipelago,1986,9,555497.193,0.73
CanadianArchipelago,1986,10,708236.28,0.93
CanadianArchipelago,1986,11,761185.153,1.0
CanadianArchipelago,1986,12,761228.252,1.0
CanadianArchipelago,1987,1,761185.566,1.0
CanadianArchipelago,1987,2,761228.252,1.0
CanadianArchipelago,1987,3,761228.252,1.0
CanadianArchipelago,1987,4,761186.319,1.0
CanadianArchipelago,1987,5,761186.374,1.0
CanadianArchipelago,1987,6,757141.987,0.995
CanadianArchipelago,1987,7,719770.277,0.946
CanadianArchipelago,1987,8,567367.151,0.745
CanadianArchipelago,1987,9,510075.213,0.67
CanadianArchipelago,1987,10,657729.949,0.864
CanadianArchipelago,1987,11,750676.114,0.986
CanadianArchipelago,1988,2,761228.252,1.0
CanadianArchipelago,1988,3,761228.252,1.0
CanadianArchipelago,1988,4,759625.972,0.998
CanadianArchipelago,1988,5,758564.286,0.997
CanadianArchipelago,1988,6,694646.368,0.913
CanadianArchipelago,1988,7,645003.943,0.847
CanadianArchipelago,1988,8,500903.517,0.658
CanadianArchipelago,1988,9,407642.682,0.536
CanadianArchipelago,1988,10,581671.232,0.764
CanadianArchipelago,1988,11,760633.835,0.999
CanadianArchipelago,1988,12,761228.252,1.0
CanadianArchipelago,1989,1,761228.252,1.0
CanadianArchipelago,1989,2,761228.252,1.0
CanadianArchipelago,1989,3,761207.582,1.0
CanadianArchipelago,1989,4,761228.252,1.0
CanadianArchipelago,1989,5,761104.185,1.0
CanadianArchipelago,1989,6,751021.679,0.987
CanadianArchipelago,1989,7,699422.412,0.919
CanadianArchipelago,1989,8,496204.792,0.652
CanadianArchipelago,1989,9,421938.323,0.554
CanadianArchipelago,1989,10,663024.84,0.871
CanadianArchipelago,1989,11,761207.363,1.0
CanadianArchipelago,1989,12,760824.288,0.999
CanadianArchipelago,1990,1,761167.003,1.0
CanadianArchipelago,1990,2,761228.252,1.0
CanadianArchipelago,1990,3,761187.631,1.0
CanadianArchipelago,1990,4,761206.896,1.0
CanadianArchipelago,1990,5,760919.161,1.0
CanadianArchipelago,1990,6,742867.414,0.976
CanadianArchipelago,1990,7,709813.913,0.932
CanadianArchipelago,1990,8,557784.916,0.733
CanadianArchipelago,1990,9,509276.203,0.669
CanadianArchipelago,1990,10,669862.36,0.88
CanadianArchipelago,1990,11,761206.706,1.0
CanadianArchipelago,1990,12,761228.252,1.0
CanadianArchipelago,1991,1,761228.252,1.0
CanadianArchipelago,1991,2,761205.229,1.0
CanadianArchipelago,1991,3,761228.252,1.0
CanadianArchipelago,1991,4,761228.252,1.0
CanadianArchipelago,1991,5,754324.496,0.991
CanadianArchipelago,1991,6,734459.907,0.965
CanadianArchipelago,1991,7,704813.851,0.926
CanadianArchipelago,1991,8,549143.881,0.721
CanadianArchipelago,1991,9,470300.808,0.618
CanadianArchipelago,1991,10,688451.388,0.904
CanadianArchipelago,1991,11,761228.252,1.0
CanadianArchipelago,1991,12,761187.18,1.0
CanadianArchipelago,1992,1,761187.505,1.0
CanadianArchipelago,1992,2,761206.885,1.0
CanadianArchipelago,1992,3,761228.252,1.0
CanadianArchipelago,1992,4,761185.811,1.0
CanadianArchipelago,1992,5,760017.772,0.998
CanadianArchipelago,1992,6,722103.888,0.949
CanadianArchipelago,1992,7,689601.36,0.906
CanadianArchipelago,1992,8,625784.436,0.822
CanadianArchipelago,1992,9,554843.646,0.729
CanadianArchipelago,1992,10,710016.312,0.933
CanadianArchipelago,1992,11,761166.133,1.0
CanadianArchipelago,1992,12,761186.7,1.0
CanadianArchipelago,1993,1,761125.461,1.0
CanadianArchipelago,1993,2,761228.252,1.0
CanadianArchipelago,1993,3,761228.252,1.0
CanadianArchipelago,1993,4,761228.252,1.0
CanadianArchipelago,1993,5,748545.942,0.983
CanadianArchipelago,1993,6,720200.548,0.946
CanadianArchipelago,1993,7,673756.059,0.885
CanadianArchipelago,1993,8,532252.852,0.699
CanadianArchipelago,1993,9,415328.848,0.546
CanadianArchipelago,1993,10,642480.428,0.844
CanadianArchipelago,1993,11,755094.422,0.992
CanadianArchipelago,1993,12,760783.297,0.999
CanadianArchipelago,1994,1,761025.101,1.0
CanadianArchipelago,1994,2,761228.252,1.0
CanadianArchipelago,1994,3,761228.252,1.0
CanadianArchipelago,1994,4,761228.252,1.0
CanadianArchipelago,1994,5,754444.227,0.991
CanadianArchipelago,1994,6,721516.995,0.948
CanadianArchipelago,1994,7,671029.415,0.882
CanadianArchipelago,1994,8,467740.166,0.614
CanadianArchipelago,1994,9,434538.534,0.571
CanadianArchipelago,1994,10,635297.338,0.835
CanadianArchipelago,1994,11,756866.063,0.994
CanadianArchipelago,1994,12,761207.876,1.0
CanadianArchipelago,1995,1,761207.275,1.0
CanadianArchipelago,1995,2,761228.252,1.0
CanadianArchipelago,1995,3,761228.252,1.0
CanadianArchipelago,1995,4,761228.252,1.0
CanadianArchipelago,1995,5,760402.241,0.999
CanadianArchipelago,1995,6,720341.659,0.946
CanadianArchipelago,1995,7,652438.883,0.857
CanadianArchipelago,1995,8,511486.367,0.672
CanadianArchipelago,1995,9,454383.17,0.597
CanadianArchipelago,1995,10,675725.115,0.888
CanadianArchipelago,1995,11,761228.252,1.0
CanadianArchipelago,1995,12,761228.252,1.0
CanadianArchipelago,1996,1,761228.252,1.0
CanadianArchipelago,1996,2,761228.252,1.0
CanadianArchipelago,1996,3,761228.252,1.0
CanadianArchipelago,1996,4,761228.252,1.0
CanadianArchipelago,1996,5,760560.298,0.999
CanadianArchipelago,1996,6,751814.591,0.988
CanadianArchipelago,1996,7,646583.318,0.849
CanadianArchipelago,1996,8,527164.273,0.693
CanadianArchipelago,1996,9,481048.714,0.632
CanadianArchipelago,1996,10,678259.237,0.891
CanadianArchipelago,1996,11,761145.333,1.0
CanadianArchipelago,1996,12,761228.252,1.0
CanadianArchipelago,1997,1,761228.252,1.0
CanadianArchipelago,1997,2,761228.252,1.0
CanadianArchipelago,1997,3,761228.252,1.0
CanadianArchipelago,1997,4,761228.252,1.0
CanadianArchipelago,1997,5,759764.369,0.998
CanadianArchipelago,1997,6,740996.297,0.973
CanadianArchipelago,1997,7,686058.148,0.901
CanadianArchipelago,1997,8,559319.418,0.735
CanadianArchipelago,1997,9,566688.884,0.744
CanadianArchipelago,1997,10,696517.431,0.915
CanadianArchipelago,1997,11,761207.402,1.0
CanadianArchipelago,1997,12,761228.252,1.0
CanadianArchipelago,1998,1,761228.252,1.0
CanadianArchipelago,1998,2,761228.252,1.0
CanadianArchipelago,1998,3,761228.252,1.0
CanadianArchipelago,1998,4,760520.455,0.999
CanadianArchipelago,1998,5,734533.06,0.965
CanadianArchipelago,1998,6,689704.856,0.906
CanadianArchipelago,1998,7,630451.705,0.828
CanadianArchipelago,1998,8,454404.601,0.597
CanadianArchipelago,1998,9,250308.773,0.329
CanadianArchipelago,1998,10,511022.484,0.671
CanadianArchipelago,1998,11,731303.258,0.961
CanadianArchipelago,1998,12,761228.252,1.0
CanadianArchipelago,1999,1,761228.252,1.0
CanadianArchipelago,1999,2,761228.252,1.0
CanadianArchipelago,1999,3,761228.252,1.0
CanadianArchipelago,1999,4,761228.252,1.0
CanadianArchipelago,1999,5,757725.515,0.995
CanadianArchipelago,1999,6,728746.407,0.957
CanadianArchipelago,1999,7,656709.112,0.863
CanadianArchipelago,1999,8,460169.315,0.605
CanadianArchipelago,1999,9,338935.428,0.445
CanadianArchipelago,1999,10,625325.626,0.821
CanadianArchipelago,1999,11,760809.172,0.999
CanadianArchipelago,1999,12,761228.252,1.0
CanadianArchipelago,2000,1,761228.252,1.0
CanadianArchipelago,2000,2,761228.252,1.0
CanadianArchipelago,2000,3,761228.252,1.0
CanadianArchipelago,2000,4,761228.252,1.0
CanadianArchipelago,2000,5,761228.252,1.0
CanadianArchipelago,2000,6,739620.703,0.972
CanadianArchipelago,2000,7,710109.827,0.933
CanadianArchipelago,2000,8,490055.398,0.644
CanadianArchipelago,2000,9,368640.081,0.484
CanadianArchipelago,2000,10,683029.677,0.897
CanadianArchipelago,2000,11,761228.252,1.0
CanadianArchipelago,2000,12,761228.252,1.0
CanadianArchipelago,2001,1,761228.252,1.0
CanadianArchipelago,2001,2,761228.252,1.0
CanadianArchipelago,2001,3,761228.252,1.0
CanadianArchipelago,2001,4,761228.252,1.0
CanadianArchipelago,2001,5,760197.736,0.999
CanadianArchipelago,2001,6,724081.848,0.951
CanadianArchipelago,2001,7,685555.253,0.901
CanadianArchipelago,2001,8,551953.293,0.725
CanadianArchipelago,2001,9,451647.82,0.593
CanadianArchipelago,2001,10,618050.4,0.812
CanadianArchipelago,2001,11,761228.252,1.0
CanadianArchipelago,2001,12,761228.252,1.0
CanadianArchipelago,2002,1,761228.252,1.0
CanadianArchipelago,2002,2,761228.252,1.0
CanadianArchipelago,2002,3,761228.252,1.0
CanadianArchipelago,2002,4,761228.252,1.0
CanadianArchipelago,2002,5,760980.793,1.0
CanadianArchipelago,2002,6,751983.221,0.988
CanadianArchipelago,2002,7,737778.201,0.969
CanadianArchipelago,2002,8,581460.857,0.764
CanadianArchipelago,2002,9,450398.385,0.592
CanadianArchipelago,2002,10,673310.807,0.885
CanadianArchipelago,2002,11,761228.252,1.0
CanadianArchipelago,2002,12,761228.252,1.0
CanadianArchipelago,2003,1,761228.252,1.0
CanadianArchipelago,2003,2,761228.252,1.0
CanadianArchipelago,2003,3,761228.252,1.0
CanadianArchipelago,2003,4,761228.252,1.0
CanadianArchipelago,2003,5,761085.04,1.0
CanadianArchipelago,2003,6,732681.29,0.962
CanadianArchipelago,2003,7,692302.155,0.909
CanadianArchipelago,2003,8,590593.639,0.776
CanadianArchipelago,2003,9,535384.074,0.703
CanadianArchipelago,2003,10,621734.486,0.817
CanadianArchipelago,2003,11,755784.232,0.993
CanadianArchipelago,2003,12,761207.803,1.0
CanadianArchipelago,2004,1,761208.158,1.0
CanadianArchipelago,2004,2,761228.252,1.0
CanadianArchipelago,2004,3,761187.988,1.0
CanadianArchipelago,2004,4,761228.252,1.0
CanadianArchipelago,2004,5,760984.846,1.0
CanadianArchipelago,2004,6,744873.131,0.979
CanadianArchipelago,2004,7,705389.178,0.927
CanadianArchipelago,2004,8,594167.037,0.781
CanadianArchipelago,2004,9,557548.929,0.732
CanadianArchipelago,2004,10,694187.166,0.912
CanadianArchipelago,2004,11,761185.264,1.0
CanadianArchipelago,2004,12,761186.989,1.0
CanadianArchipelago,2005,1,761104.591,1.0
CanadianArchipelago,2005,2,761228.252,1.0
CanadianArchipelago,2005,3,761208.032,1.0
CanadianArchipelago,2005,4,761100.475,1.0
CanadianArchipelago,2005,5,757175.387,0.995
CanadianArchipelago,2005,6,726821.98,0.955
CanadianArchipelago,2005,7,696831.421,0.915
CanadianArchipelago,2005,8,572990.951,0.753
CanadianArchipelago,2005,9,466821.302,0.613
CanadianArchipelago,2005,10,668918.675,0.879
CanadianArchipelago,2005,11,761185.722,1.0
CanadianArchipelago,2005,12,761228.252,1.0
CanadianArchipelago,2006,1,761086.572,1.0
CanadianArchipelago,2006,2,760931.578,1.0
CanadianArchipelago,2006,3,761106.044,1.0
CanadianArchipelago,2006,4,761164.897,1.0
CanadianArchipelago,2006,5,757882.992,0.996
CanadianArchipelago,2006,6,726926.353,0.955
CanadianArchipelago,2006,7,651025.913,0.855
CanadianArchipelago,2006,8,453766.439,0.596
CanadianArchipelago,2006,9,340857.498,0.448
CanadianArchipelago,2006,10,476120.262,0.625
CanadianArchipelago,2006,11,754821.578,0.992
CanadianArchipelago,2006,12,761228.252,1.0
CanadianArchipelago,2007,1,761228.252,1.0
CanadianArchipelago,2007,2,761228.252,1.0
CanadianArchipelago,2007,3,761228.252,1.0
CanadianArchipelago,2007,4,761207.189,1.0
CanadianArchipelago,2007,5,757326.629,0.995
CanadianArchipelago,2007,6,726934.981,0.955
CanadianArchipelago,2007,7,650028.456,0.854
CanadianArchipelago,2007,8,355850.95,0.467
CanadianArchipelago,2007,9,263450.526,0.346
CanadianArchipelago,2007,10,540774.146,0.71
CanadianArchipelago,2007,11,761186.473,1.0
CanadianArchipelago,2007,12,761228.252,1.0
CanadianArchipelago,2008,1,761228.252,1.0
CanadianArchipelago,2008,2,761228.252,1.0
CanadianArchipelago,2008,3,761228.252,1.0
CanadianArchipelago,2008,4,761228.252,1.0
CanadianArchipelago,2008,5,746436.834,0.981
CanadianArchipelago,2008,6,713697.99,0.938
CanadianArchipelago,2008,7,667162.651,0.876
CanadianArchipelago,2008,8,415285.803,0.546
CanadianArchipelago,2008,9,319969.353,0.42
CanadianArchipelago,2008,10,577949.021,0.759
CanadianArchipelago,2008,11,757067.2,0.995
CanadianArchipelago,2008,12,761228.252,1.0
CanadianArchipelago,2009,1,761228.252,1.0
CanadianArchipelago,2009,2,761228.252,1.0
CanadianArchipelago,2009,3,761228.252,1.0
CanadianArchipelago,2009,4,761228.252,1.0
CanadianArchipelago,2009,5,760712.584,0.999
CanadianArchipelago,2009,6,740454.122,0.973
CanadianArchipelago,2009,7,687625.898,0.903
CanadianArchipelago,2009,8,564255.693,0.741
CanadianArchipelago,2009,9,431141.493,0.566
CanadianArchipelago,2009,10,637218.092,0.837
CanadianArchipelago,2009,11,761228.252,1.0
CanadianArchipelago,2009,12,761228.252,1.0
CanadianArchipelago,2010,1,761228.252,1.0
CanadianArchipelago,2010,2,761228.252,1.0
CanadianArchipelago,2010,3,761228.252,1.0
CanadianArchipelago,2010,4,758001.603,0.996
CanadianArchipelago,2010,5,750333.844,0.986
CanadianArchipelago,2010,6,688071.445,0.904
CanadianArchipelago,2010,7,627914.288,0.825
CanadianArchipelago,2010,8,390437.374,0.513
CanadianArchipelago,2010,9,289245.173,0.38
CanadianArchipelago,2010,10,562968.99,0.74
CanadianArchipelago,2010,11,743702.857,0.977
CanadianArchipelago,2010,12,761228.252,1.0
CanadianArchipelago,2011,1,761228.252,1.0
CanadianArchipelago,2011,2,761228.252,1.0
CanadianArchipelago,2011,3,761228.252,1.0
CanadianArchipelago,2011,4,761228.252,1.0
CanadianArchipelago,2011,5,759343.855,0.998
CanadianArchipelago,2011,6,748511.803,0.983
CanadianArchipelago,2011,7,650407.47,0.854
CanadianArchipelago,2011,8,318090.945,0.418
CanadianArchipelago,2011,9,223794.201,0.294
CanadianArchipelago,2011,10,517303.186,0.68
CanadianArchipelago,2011,11,761228.252,1.0
CanadianArchipelago,2011,12,761228.252,1.0
CanadianArchipelago,2012,1,761228.252,1.0
CanadianArchipelago,2012,2,761228.252,1.0
CanadianArchipelago,2012,3,761228.252,1.0
CanadianArchipelago,2012,4,761228.252,1.0
CanadianArchipelago,2012,5,760815.949,0.999
CanadianArchipelago,2012,6,753949.395,0.99
CanadianArchipelago,2012,7,656913.823,0.863
CanadianArchipelago,2012,8,310159.984,0.407
CanadianArchipelago,2012,9,199674.57,0.262
CanadianArchipelago,2012,10,462432.533,0.607
CanadianArchipelago,2012,11,740906.998,0.973
CanadianArchipelago,2012,12,761228.252,1.0
CanadianArchipelago,2013,1,761228.252,1.0
CanadianArchipelago,2013,2,761228.252,1.0
CanadianArchipelago,2013,3,761228.252,1.0
CanadianArchipelago,2013,4,761228.252,1.0
CanadianArchipelago,2013,5,757866.134,0.996
CanadianArchipelago,2013,6,746568.418,0.981
CanadianArchipelago,2013,7,689672.517,0.906
CanadianArchipelago,2013,8,498895.084,0.655
CanadianArchipelago,2013,9,435408.241,0.572
CanadianArchipelago,2013,10,617574.162,0.811
CanadianArchipelago,2013,11,745876.879,0.98
CanadianArchipelago,2013,12,761228.252,1.0
CanadianArchipelago,2014,1,761228.252,1.0
CanadianArchipelago,2014,2,761228.252,1.0
CanadianArchipelago,2014,3,761228.252,1.0
CanadianArchipelago,2014,4,761228.252,1.0
CanadianArchipelago,2014,5,754093.955,0.991
CanadianArchipelago,2014,6,702601.389,0.923
CanadianArchipelago,2014,7,650455.052,0.854
CanadianArchipelago,2014,8,579583.472,0.761
CanadianArchipelago,2014,9,485180.274,0.637
CanadianArchipelago,2014,10,668151.11,0.878
CanadianArchipelago,2014,11,758359.655,0.996
CanadianArchipelago,2014,12,761228.252,1.0
CanadianArchipelago,2015,1,761228.252,1.0
CanadianArchipelago,2015,2,761228.252,1.0
CanadianArchipelago,2015,3,761228.252,1.0
CanadianArchipelago,2015,4,761228.252,1.0
CanadianArchipelago,2015,5,752117.576,0.988
CanadianArchipelago,2015,6,730056.339,0.959
CanadianArchipelago,2015,7,660846.683,0.868
CanadianArchipelago,2015,8,436738.673,0.574
CanadianArchipelago,2015,9,283077.982,0.372
CanadianArchipelago,2015,10,584188.474,0.767
CanadianArchipelago,2015,11,761228.252,1.0
CanadianArchipelago,2015,12,761228.252,1.0
CanadianArchipelago,2016,1,761228.252,1.0
CanadianArchipelago,2016,2,761228.252,1.0
CanadianArchipelago,2016,3,761228.252,1.0
CanadianArchipelago,2016,4,761165.494,1.0
CanadianArchipelago,2016,5,752445.785,0.988
CanadianArchipelago,2016,6,730410.237,0.96
CanadianArchipelago,2016,7,637446.756,0.837
CanadianArchipelago,2016,8,373530.876,0.491
CanadianArchipelago,2016,9,378344.039,0.497
CanadianArchipelago,2016,10,559209.831,0.735
CanadianArchipelago,2016,11,757106.794,0.995
CanadianArchipelago,2016,12,761228.252,1.0
CanadianArchipelago,2017,1,761228.252,1.0
CanadianArchipelago,2017,2,761228.252,1.0
CanadianArchipelago,2017,3,761228.252,1.0
CanadianArchipelago,2017,4,761228.252,1.0
CanadianArchipelago,2017,5,756434.558,0.994
CanadianArchipelago,2017,6,746787.738,0.981
CanadianArchipelago,2017,7,627747.015,0.825
CanadianArchipelago,2017,8,477185.228,0.627
CanadianArchipelago,2017,9,426965.088,0.561
CanadianArchipelago,2017,10,622861.223,0.818
CanadianArchipelago,2017,11,751999.308,0.988
CanadianArchipelago,2017,12,761228.252,1.0
CanadianArchipelago,2018,1,761228.252,1.0
CanadianArchipelago,2018,2,761228.252,1.0
CanadianArchipelago,2018,3,761228.252,1.0
CanadianArchipelago,2018,4,761228.252,1.0
